match_id,season,team1,team2,venue,winner,player_of_match,toss_winner,toss_decision
829737,2015,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,Mumbai Indians,Harbhajan Singh,Royal Challengers Bangalore,field
829739,2015,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Kolkata Knight Riders,UT Yadav,Kolkata Knight Riders,field
829741,2015,Rajasthan Royals,Kings XI Punjab,"Sardar Patel Stadium, Motera",,SE Marsh,Kings XI Punjab,field
829743,2015,Sunrisers Hyderabad,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,DA Warner,Kolkata Knight Riders,field
829745,2015,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,Chennai Super Kings,SK Raina,Royal Challengers Bangalore,field
829747,2015,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,Delhi Daredevils,SS Iyer,Mumbai Indians,field
829749,2015,Rajasthan Royals,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",Royal Challengers Bangalore,MA Starc,Royal Challengers Bangalore,field
829751,2015,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,Mumbai Indians,SL Malinga,Mumbai Indians,bat
829753,2015,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,BB McCullum,Chennai Super Kings,bat
829757,2015,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,Royal Challengers Bangalore,VR Aaron,Royal Challengers Bangalore,field
829759,2015,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,TA Boult,Kings XI Punjab,field
829761,2015,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata Knight Riders,PP Chawla,Kolkata Knight Riders,bat
829763,2015,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,,,Rajasthan Royals,field
829765,2015,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,DJ Bravo,Kolkata Knight Riders,field
829767,2015,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Delhi Daredevils,NM Coulter-Nile,Delhi Daredevils,field
829769,2015,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Mumbai Indians,AT Rayudu,Rajasthan Royals,field
829771,2015,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mandeep Singh,Royal Challengers Bangalore,field
829773,2015,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,DA Warner,Chennai Super Kings,field
829775,2015,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,LMP Simmons,Mumbai Indians,bat
829777,2015,Rajasthan Royals,Delhi Daredevils,Brabourne Stadium,Rajasthan Royals,AM Rahane,Delhi Daredevils,field
829779,2015,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,SK Raina,Chennai Super Kings,bat
829781,2015,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Kolkata Knight Riders,UT Yadav,Sunrisers Hyderabad,field
829783,2015,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Mumbai Indians,Harbhajan Singh,Delhi Daredevils,bat
829785,2015,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,Royal Challengers Bangalore,CH Gayle,Kings XI Punjab,field
829787,2015,Rajasthan Royals,Sunrisers Hyderabad,Brabourne Stadium,Sunrisers Hyderabad,EJG Morgan,Rajasthan Royals,field
829789,2015,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,HH Pandya,Chennai Super Kings,bat
829791,2015,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kolkata Knight Riders,AD Russell,Kings XI Punjab,bat
829793,2015,Delhi Daredevils,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,MC Henriques,Sunrisers Hyderabad,bat
829795,2015,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,AB de Villiers,Royal Challengers Bangalore,bat
829797,2015,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,RA Jadeja,Chennai Super Kings,bat
829799,2015,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,DA Warner,Sunrisers Hyderabad,bat
829801,2015,Delhi Daredevils,Chennai Super Kings,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Z Khan,Chennai Super Kings,bat
829803,2015,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,AR Patel,Royal Challengers Bangalore,field
829805,2015,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Mumbai Indians,HH Pandya,Kolkata Knight Riders,field
829807,2015,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,V Kohli,Sunrisers Hyderabad,bat
829809,2015,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,P Negi,Kings XI Punjab,bat
829811,2015,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,Rajasthan Royals,SR Watson,Rajasthan Royals,bat
829813,2015,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,,,Royal Challengers Bangalore,field
829815,2015,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,MJ McClenaghan,Sunrisers Hyderabad,bat
829817,2015,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,Mumbai Indians,KA Pollard,Mumbai Indians,bat
829819,2015,Royal Challengers Bangalore,Rajasthan Royals,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,AB de Villiers,Royal Challengers Bangalore,bat
829821,2015,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,Chennai Super Kings,A Nehra,Chennai Super Kings,field
829823,2015,Mumbai Indians,Chennai Super Kings,Eden Gardens,Mumbai Indians,RG Sharma,Chennai Super Kings,field
980901,2016,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,Rising Pune Supergiants,AM Rahane,Mumbai Indians,bat
980903,2016,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata Knight Riders,AD Russell,Kolkata Knight Riders,field
980905,2016,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",Gujarat Lions,AJ Finch,Gujarat Lions,field
980907,2016,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,Royal Challengers Bangalore,AB de Villiers,Sunrisers Hyderabad,field
980909,2016,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Mumbai Indians,RG Sharma,Mumbai Indians,field
980911,2016,Gujarat Lions,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,Gujarat Lions,AJ Finch,Rising Pune Supergiants,bat
980913,2016,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Delhi Daredevils,A Mishra,Delhi Daredevils,field
980915,2016,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,G Gambhir,Sunrisers Hyderabad,bat
980917,2016,Mumbai Indians,Gujarat Lions,Wankhede Stadium,Gujarat Lions,AJ Finch,Gujarat Lions,field
980919,2016,Kings XI Punjab,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,M Vohra,Rising Pune Supergiants,bat
980921,2016,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,Delhi Daredevils,Q de Kock,Delhi Daredevils,field
980923,2016,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,DA Warner,Sunrisers Hyderabad,field
980925,2016,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kolkata Knight Riders,RV Uthappa,Kolkata Knight Riders,field
980927,2016,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Mumbai Indians,RG Sharma,Mumbai Indians,field
